State,Month,MajorEligibilityGroup,CountEnrolled,DQUnusable
Idaho,201712,Adult,"33,872",
Idaho,201712,Aged,"24,894",
Idaho,201712,Persons with disabilities,"49,928",
Idaho,201712,COVID newly-eligible,0,
Idaho,201712,Unknown,0,
Idaho,201801,Children,"204,013",
Idaho,201801,Adult expansion group,0,
Idaho,201801,Adult,"33,403",
Idaho,201801,Aged,"24,723",
Idaho,201801,Persons with disabilities,"49,398",
Idaho,201801,COVID newly-eligible,0,
Idaho,201801,Unknown,0,
Idaho,201802,Children,"202,744",
Idaho,201802,Adult expansion group,0,
Idaho,201802,Adult,"33,062",
Idaho,201802,Aged,"24,701",
Idaho,201802,Persons with disabilities,"49,307",
Idaho,201802,COVID newly-eligible,0,
Idaho,201802,Unknown,0,
Idaho,201803,Children,"199,722",
Idaho,201803,Adult expansion group,0,
Idaho,201803,Adult,"29,820",
Idaho,201803,Aged,"24,828",
Idaho,201803,Persons with disabilities,"49,285",
Idaho,201803,COVID newly-eligible,0,
Idaho,201803,Unknown,0,
Idaho,201804,Children,"191,397",
Idaho,201804,Adult expansion group,0,
Idaho,201804,Adult,"29,810",
Idaho,201804,Aged,"24,929",
Idaho,201804,Persons with disabilities,"49,331",
Idaho,201804,COVID newly-eligible,0,
Idaho,201804,Unknown,0,
Idaho,201805,Children,"193,033",
Idaho,201805,Adult expansion group,0,
Idaho,201805,Adult,"29,962",
Idaho,201805,Aged,"25,023",
Idaho,201805,Persons with disabilities,"49,396",
Idaho,201805,COVID newly-eligible,0,
Idaho,201805,Unknown,0,
Idaho,201806,Children,"194,636",
Idaho,201806,Adult expansion group,0,
Idaho,201806,Adult,"30,036",
Idaho,201806,Aged,"25,170",
Idaho,201806,Persons with disabilities,"49,451",
Idaho,201806,COVID newly-eligible,0,
Idaho,201806,Unknown,0,
Idaho,201807,Children,"195,996",
Idaho,201807,Adult expansion group,0,
Idaho,201807,Adult,"30,223",
Idaho,201807,Aged,"25,369",
Idaho,201807,Persons with disabilities,"49,603",
Idaho,201807,COVID newly-eligible,0,
Idaho,201807,Unknown,0,
Idaho,201808,Children,"197,817",
Idaho,201808,Adult expansion group,0,
Idaho,201808,Adult,"30,472",
Idaho,201808,Aged,"25,535",
Idaho,201808,Persons with disabilities,"49,755",
Idaho,201808,COVID newly-eligible,0,
Idaho,201808,Unknown,0,
Idaho,201809,Children,"198,989",
Idaho,201809,Adult expansion group,0,
Idaho,201809,Adult,"30,637",
Idaho,201809,Aged,"25,679",
Idaho,201809,Persons with disabilities,"49,747",
Idaho,201809,COVID newly-eligible,0,
Idaho,201809,Unknown,0,
Idaho,201810,Children,"199,257",
Idaho,201810,Adult expansion group,0,
Idaho,201810,Adult,"30,554",
Idaho,201810,Aged,"25,807",
Idaho,201810,Persons with disabilities,"49,754",
Idaho,201810,COVID newly-eligible,0,
Idaho,201810,Unknown,0,
Idaho,201811,Children,"200,369",
Idaho,201811,Adult expansion group,0,
Idaho,201811,Adult,"30,725",
Idaho,201811,Aged,"25,923",
Idaho,201811,Persons with disabilities,"49,791",
Idaho,201811,COVID newly-eligible,0,
Idaho,201811,Unknown,0,
Idaho,201812,Children,"200,822",
Idaho,201812,Adult expansion group,0,
Idaho,201812,Adult,"30,851",
Idaho,201812,Aged,"25,879",
Idaho,201812,Persons with disabilities,"49,549",
Idaho,201812,COVID newly-eligible,0,
Idaho,201812,Unknown,0,
Idaho,201901,Children,"190,300",
Idaho,201901,Adult expansion group,0,
Idaho,201901,Adult,"30,524",
Idaho,201901,Aged,"25,791",
Idaho,201901,Persons with disabilities,"48,677",
Idaho,201901,COVID newly-eligible,0,
Idaho,201901,Unknown,0,
Idaho,201902,Children,"191,456",
Idaho,201902,Adult expansion group,0,
Idaho,201902,Adult,"30,687",
Idaho,201902,Aged,"25,905",
Idaho,201902,Persons with disabilities,"48,780",
Idaho,201902,COVID newly-eligible,0,
Idaho,201902,Unknown,0,
Idaho,201903,Children,"192,328",
Idaho,201903,Adult expansion group,0,
Idaho,201903,Adult,"30,787",
Idaho,201903,Aged,"26,021",
Idaho,201903,Persons with disabilities,"48,866",
Idaho,201903,COVID newly-eligible,0,
Idaho,201903,Unknown,0,
Idaho,201904,Children,"193,159",
Idaho,201904,Adult expansion group,0,
Idaho,201904,Adult,"30,924",
Idaho,201904,Aged,"26,126",
Idaho,201904,Persons with disabilities,"49,108",
Idaho,201904,COVID newly-eligible,0,
Idaho,201904,Unknown,0,
Idaho,201905,Children,"194,087",
Idaho,201905,Adult expansion group,0,
Idaho,201905,Adult,"30,967",
Idaho,201905,Aged,"26,292",
Idaho,201905,Persons with disabilities,"49,290",
Idaho,201905,COVID newly-eligible,0,
Idaho,201905,Unknown,0,
Idaho,201906,Children,"195,000",
Idaho,201906,Adult expansion group,0,
Idaho,201906,Adult,"30,916",
Idaho,201906,Aged,"26,375",
Idaho,201906,Persons with disabilities,"49,378",
Idaho,201906,COVID newly-eligible,0,
Idaho,201906,Unknown,0,
Idaho,201907,Children,"186,379",
Idaho,201907,Adult expansion group,0,
Idaho,201907,Adult,"30,308",
Idaho,201907,Aged,"26,518",
Idaho,201907,Persons with disabilities,"49,377",
Idaho,201907,COVID newly-eligible,0,
Idaho,201907,Unknown,0,
Idaho,201908,Children,"181,795",
Idaho,201908,Adult expansion group,0,
Idaho,201908,Adult,"29,558",
Idaho,201908,Aged,"26,601",
Idaho,201908,Persons with disabilities,"49,528",
Idaho,201908,COVID newly-eligible,0,
Idaho,201908,Unknown,0,
Idaho,201909,Children,"184,162",
Idaho,201909,Adult expansion group,0,
Idaho,201909,Adult,"29,789",
Idaho,201909,Aged,"26,762",
Idaho,201909,Persons with disabilities,"49,494",
Idaho,201909,COVID newly-eligible,0,
Idaho,201909,Unknown,0,
Idaho,201910,Children,"185,962",
Idaho,201910,Adult expansion group,0,
Idaho,201910,Adult,"30,062",
Idaho,201910,Aged,"26,920",
Idaho,201910,Persons with disabilities,"49,594",
Idaho,201910,COVID newly-eligible,0,
Idaho,201910,Unknown,0,
Idaho,201911,Children,"187,381",
Idaho,201911,Adult expansion group,0,
Idaho,201911,Adult,"30,203",
Idaho,201911,Aged,"27,031",
Idaho,201911,Persons with disabilities,"49,600",
Idaho,201911,COVID newly-eligible,0,
Idaho,201911,Unknown,0,
Idaho,201912,Children,"188,509",
Idaho,201912,Adult expansion group,0,
Idaho,201912,Adult,"30,290",
Idaho,201912,Aged,"27,024",
Idaho,201912,Persons with disabilities,"49,371",
Idaho,201912,COVID newly-eligible,0,
Idaho,201912,Unknown,0,
Idaho,202001,Children,"175,573",
Idaho,202001,Adult expansion group,0,
Idaho,202001,Adult,"88,990",
Idaho,202001,Aged,"27,038",
Idaho,202001,Persons with disabilities,"48,739",
Idaho,202001,COVID newly-eligible,0,
Idaho,202001,Unknown,0,
Idaho,202002,Children,"178,546",
Idaho,202002,Adult expansion group,0,
Idaho,202002,Adult,"93,196",
Idaho,202002,Aged,"27,206",
Idaho,202002,Persons with disabilities,"49,079",
Idaho,202002,COVID newly-eligible,0,
Idaho,202002,Unknown,0,
Idaho,202003,Children,"181,207",
Idaho,202003,Adult expansion group,0,
Idaho,202003,Adult,"96,715",
Idaho,202003,Aged,"27,393",
Idaho,202003,Persons with disabilities,"49,225",
Idaho,202003,COVID newly-eligible,0,
Idaho,202003,Unknown,0,
Idaho,202004,Children,"183,558",
Idaho,202004,Adult expansion group,0,
Idaho,202004,Adult,"101,229",
Idaho,202004,Aged,"27,482",
Idaho,202004,Persons with disabilities,"49,351",
Idaho,202004,COVID newly-eligible,0,
Idaho,202004,Unknown,0,
Idaho,202005,Children,"185,503",
Idaho,202005,Adult expansion group,0,
Idaho,202005,Adult,"104,381",
Idaho,202005,Aged,"27,586",
Idaho,202005,Persons with disabilities,"49,376",
Idaho,202005,COVID newly-eligible,0,
Idaho,202005,Unknown,0,
Idaho,202006,Children,"187,031",
Idaho,202006,Adult expansion group,0,
Idaho,202006,Adult,"107,371",
Idaho,202006,Aged,"27,773",
Idaho,202006,Persons with disabilities,"49,460",
Idaho,202006,COVID newly-eligible,0,
Idaho,202006,Unknown,0,
Idaho,202007,Children,"188,933",
Idaho,202007,Adult expansion group,0,
Idaho,202007,Adult,"110,630",
Idaho,202007,Aged,"27,974",
Idaho,202007,Persons with disabilities,"49,594",
Idaho,202007,COVID newly-eligible,0,
Idaho,202007,Unknown,0,
Idaho,202008,Children,"191,287",
Idaho,202008,Adult expansion group,0,
Idaho,202008,Adult,"114,108",
Idaho,202008,Aged,"28,094",
Idaho,202008,Persons with disabilities,"49,732",
Idaho,202008,COVID newly-eligible,0,
Idaho,202008,Unknown,0,
Idaho,202009,Children,"193,198",
Idaho,202009,Adult expansion group,0,
Idaho,202009,Adult,"117,289",
Idaho,202009,Aged,"28,286",
Idaho,202009,Persons with disabilities,"49,730",
Idaho,202009,COVID newly-eligible,0,
Idaho,202009,Unknown,0,
Idaho,202010,Children,"194,812",
Idaho,202010,Adult expansion group,0,
Idaho,202010,Adult,"120,145",
Idaho,202010,Aged,"28,420",
Idaho,202010,Persons with disabilities,"49,826",
Idaho,202010,COVID newly-eligible,0,
Idaho,202010,Unknown,0,
Idaho,202011,Children,"196,434",
Idaho,202011,Adult expansion group,0,
Idaho,202011,Adult,"123,324",
Idaho,202011,Aged,"28,595",
Idaho,202011,Persons with disabilities,"49,865",
Idaho,202011,COVID newly-eligible,0,
Idaho,202011,Unknown,0,
Idaho,202012,Children,"196,752",
Idaho,202012,Adult expansion group,0,
Idaho,202012,Adult,"125,198",
Idaho,202012,Aged,"28,577",
Idaho,202012,Persons with disabilities,"49,658",
Idaho,202012,COVID newly-eligible,0,
Idaho,202012,Unknown,0,
Illinois,201601,Children,"1,182,205",
Illinois,201601,Adult expansion group,"1,388,145",
Illinois,201601,Adult,"205,655",
Illinois,201601,Aged,"227,622",
Illinois,201601,Persons with disabilities,"244,882",
Illinois,201601,COVID newly-eligible,0,
Illinois,201601,Unknown,0,
Illinois,201602,Children,"1,179,299",
Illinois,201602,Adult expansion group,"1,392,362",
Illinois,201602,Adult,"201,841",
Illinois,201602,Aged,"227,840",
Illinois,201602,Persons with disabilities,"243,364",
Illinois,201602,COVID newly-eligible,0,
Illinois,201602,Unknown,0,
Illinois,201603,Children,"1,179,040",
Illinois,201603,Adult expansion group,"1,389,568",
Illinois,201603,Adult,"199,569",
Illinois,201603,Aged,"228,550",
Illinois,201603,Persons with disabilities,"242,457",
Illinois,201603,COVID newly-eligible,0,
Illinois,201603,Unknown,0,
Illinois,201604,Children,"1,172,952",
Illinois,201604,Adult expansion group,"1,384,303",
Illinois,201604,Adult,"197,333",
Illinois,201604,Aged,"228,695",
Illinois,201604,Persons with disabilities,"241,044",
Illinois,201604,COVID newly-eligible,0,
Illinois,201604,Unknown,0,
Illinois,201605,Children,"1,168,754",
Illinois,201605,Adult expansion group,"1,389,396",
Illinois,201605,Adult,"191,559",
Illinois,201605,Aged,"229,090",
Illinois,201605,Persons with disabilities,"239,613",
Illinois,201605,COVID newly-eligible,0,
Illinois,201605,Unknown,0,
Illinois,201606,Children,"1,162,806",
Illinois,201606,Adult expansion group,"1,390,368",
Illinois,201606,Adult,"188,302",
Illinois,201606,Aged,"229,816",
Illinois,201606,Persons with disabilities,"238,277",
Illinois,201606,COVID newly-eligible,0,
Illinois,201606,Unknown,0,
Illinois,201607,Children,"1,159,965",
Illinois,201607,Adult expansion group,"1,391,776",
Illinois,201607,Adult,"186,390",
Illinois,201607,Aged,"230,465",
Illinois,201607,Persons with disabilities,"236,926",
Illinois,201607,COVID newly-eligible,0,
Illinois,201607,Unknown,0,
Illinois,201608,Children,"1,160,813",
Illinois,201608,Adult expansion group,"1,394,945",
Illinois,201608,Adult,"188,025",
Illinois,201608,Aged,"231,198",
Illinois,201608,Persons with disabilities,"235,421",
Illinois,201608,COVID newly-eligible,0,
Illinois,201608,Unknown,0,
Illinois,201609,Children,"1,159,165",
Illinois,201609,Adult expansion group,"1,389,849",
Illinois,201609,Adult,"188,059",
Illinois,201609,Aged,"231,776",
Illinois,201609,Persons with disabilities,"234,209",
Illinois,201609,COVID newly-eligible,0,
Illinois,201609,Unknown,0,
Illinois,201610,Children,"1,156,148",
Illinois,201610,Adult expansion group,"1,384,099",
Illinois,201610,Adult,"186,717",
Illinois,201610,Aged,"232,275",
Illinois,201610,Persons with disabilities,"232,958",
Illinois,201610,COVID newly-eligible,0,
Illinois,201610,Unknown,0,
Illinois,201611,Children,"1,155,798",
Illinois,201611,Adult expansion group,"1,389,840",
Illinois,201611,Adult,"186,061",
Illinois,201611,Aged,"232,680",
Illinois,201611,Persons with disabilities,"231,939",
Illinois,201611,COVID newly-eligible,0,
Illinois,201611,Unknown,0,
Illinois,201612,Children,"1,155,413",
Illinois,201612,Adult expansion group,"1,397,894",
Illinois,201612,Adult,"186,504",
Illinois,201612,Aged,"232,996",
Illinois,201612,Persons with disabilities,"230,686",
Illinois,201612,COVID newly-eligible,0,
Illinois,201612,Unknown,0,
Illinois,201701,Children,"1,155,147",
Illinois,201701,Adult expansion group,"1,406,494",
Illinois,201701,Adult,"186,227",
Illinois,201701,Aged,"233,135",
Illinois,201701,Persons with disabilities,"229,649",
Illinois,201701,COVID newly-eligible,0,
Illinois,201701,Unknown,0,
Illinois,201702,Children,"1,141,889",
Illinois,201702,Adult expansion group,"1,415,716",
Illinois,201702,Adult,"184,857",
Illinois,201702,Aged,"233,345",
Illinois,201702,Persons with disabilities,"228,443",
Illinois,201702,COVID newly-eligible,0,
Illinois,201702,Unknown,0,
Illinois,201703,Children,"1,144,815",
Illinois,201703,Adult expansion group,"1,410,432",
Illinois,201703,Adult,"183,798",
Illinois,201703,Aged,"234,211",
Illinois,201703,Persons with disabilities,"227,666",
Illinois,201703,COVID newly-eligible,0,
Illinois,201703,Unknown,0,
Illinois,201704,Children,"1,139,207",
Illinois,201704,Adult expansion group,"1,404,921",
Illinois,201704,Adult,"182,601",
Illinois,201704,Aged,"234,468",
Illinois,201704,Persons with disabilities,"226,694",
Illinois,201704,COVID newly-eligible,0,
Illinois,201704,Unknown,0,
Illinois,201705,Children,"1,136,734",
Illinois,201705,Adult expansion group,"1,398,803",
Illinois,201705,Adult,"181,359",
Illinois,201705,Aged,"235,298",
Illinois,201705,Persons with disabilities,"225,940",
Illinois,201705,COVID newly-eligible,0,
Illinois,201705,Unknown,0,
Illinois,201706,Children,"1,136,293",
Illinois,201706,Adult expansion group,"1,395,543",
Illinois,201706,Adult,"182,078",
Illinois,201706,Aged,"236,085",
Illinois,201706,Persons with disabilities,"225,151",
Illinois,201706,COVID newly-eligible,0,
Illinois,201706,Unknown,0,
Illinois,201707,Children,"1,133,550",
Illinois,201707,Adult expansion group,"1,399,499",
Illinois,201707,Adult,"180,566",
Illinois,201707,Aged,"217,309",
Illinois,201707,Persons with disabilities,"214,309",
Illinois,201707,COVID newly-eligible,0,
Illinois,201707,Unknown,0,
Illinois,201708,Children,"1,128,005",
Illinois,201708,Adult expansion group,"1,398,828",
Illinois,201708,Adult,"179,215",
Illinois,201708,Aged,"217,456",
Illinois,201708,Persons with disabilities,"213,209",
Illinois,201708,COVID newly-eligible,0,
Illinois,201708,Unknown,0,
Illinois,201709,Children,"1,121,881",
Illinois,201709,Adult expansion group,"1,395,841",
Illinois,201709,Adult,"177,587",
Illinois,201709,Aged,"217,236",
Illinois,201709,Persons with disabilities,"212,038",
Illinois,201709,COVID newly-eligible,0,
Illinois,201709,Unknown,0,
Illinois,201710,Children,"1,002,616",
Illinois,201710,Adult expansion group,"1,536,539",
Illinois,201710,Adult,"156,555",
Illinois,201710,Aged,"221,295",
Illinois,201710,Persons with disabilities,"206,412",
Illinois,201710,COVID newly-eligible,0,
Illinois,201710,Unknown,DS,
Illinois,201711,Children,"993,546",
Illinois,201711,Adult expansion group,"1,559,402",
Illinois,201711,Adult,"151,559",
Illinois,201711,Aged,"223,260",
Illinois,201711,Persons with disabilities,"210,093",
Illinois,201711,COVID newly-eligible,0,
Illinois,201711,Unknown,DS,
Illinois,201712,Children,"984,022",
Illinois,201712,Adult expansion group,"1,615,166",
Illinois,201712,Adult,"149,143",
Illinois,201712,Aged,"225,750",
Illinois,201712,Persons with disabilities,"192,577",
Illinois,201712,COVID newly-eligible,0,
Illinois,201712,Unknown,DS,
Illinois,201801,Children,"982,511",
Illinois,201801,Adult expansion group,"1,637,483",
Illinois,201801,Adult,"147,311",
Illinois,201801,Aged,"233,609",
Illinois,201801,Persons with disabilities,"201,035",
Illinois,201801,COVID newly-eligible,0,
Illinois,201801,Unknown,DS,
Illinois,201802,Children,"963,803",
Illinois,201802,Adult expansion group,"1,618,306",
Illinois,201802,Adult,"138,729",
Illinois,201802,Aged,"233,233",
Illinois,201802,Persons with disabilities,"198,958",
Illinois,201802,COVID newly-eligible,0,
Illinois,201802,Unknown,DS,
Illinois,201803,Children,"959,444",
Illinois,201803,Adult expansion group,"1,610,811",
Illinois,201803,Adult,"129,906",
Illinois,201803,Aged,"234,728",
Illinois,201803,Persons with disabilities,"198,667",
Illinois,201803,COVID newly-eligible,0,
Illinois,201803,Unknown,DS,
Illinois,201804,Children,"952,130",
Illinois,201804,Adult expansion group,"1,600,638",
Illinois,201804,Adult,"124,469",
Illinois,201804,Aged,"235,786",
Illinois,201804,Persons with disabilities,"198,672",
Illinois,201804,COVID newly-eligible,0,
Illinois,201804,Unknown,DS,
Illinois,201805,Children,"955,087",
Illinois,201805,Adult expansion group,"1,617,813",
Illinois,201805,Adult,"119,257",
Illinois,201805,Aged,"237,940",
Illinois,201805,Persons with disabilities,"199,251",
Illinois,201805,COVID newly-eligible,0,
Illinois,201805,Unknown,DS,
Illinois,201806,Children,"954,702",
Illinois,201806,Adult expansion group,"1,611,483",
Illinois,201806,Adult,"113,769",
Illinois,201806,Aged,"239,053",
Illinois,201806,Persons with disabilities,"199,352",
Illinois,201806,COVID newly-eligible,0,
Illinois,201806,Unknown,DS,
Illinois,201807,Children,"956,020",
Illinois,201807,Adult expansion group,"1,599,966",
Illinois,201807,Adult,"113,293",
Illinois,201807,Aged,"240,667",
Illinois,201807,Persons with disabilities,"199,175",
Illinois,201807,COVID newly-eligible,0,
Illinois,201807,Unknown,DS,
Illinois,201808,Children,"956,304",
Illinois,201808,Adult expansion group,"1,591,375",
Illinois,201808,Adult,"112,600",
Illinois,201808,Aged,"241,934",
Illinois,201808,Persons with disabilities,"198,368",
Illinois,201808,COVID newly-eligible,0,
Illinois,201808,Unknown,DS,
Illinois,201809,Children,"954,242",
Illinois,201809,Adult expansion group,"1,570,676",
Illinois,201809,Adult,"111,354",
Illinois,201809,Aged,"241,512",
Illinois,201809,Persons with disabilities,"196,620",
Illinois,201809,COVID newly-eligible,0,
Illinois,201809,Unknown,DS,
Illinois,201810,Children,"941,208",
Illinois,201810,Adult expansion group,"1,566,173",
Illinois,201810,Adult,"104,584",
Illinois,201810,Aged,"241,862",
Illinois,201810,Persons with disabilities,"195,549",
Illinois,201810,COVID newly-eligible,0,
Illinois,201810,Unknown,0,
Illinois,201811,Children,"937,459",
Illinois,201811,Adult expansion group,"1,548,768",
Illinois,201811,Adult,"103,024",
Illinois,201811,Aged,"241,685",
Illinois,201811,Persons with disabilities,"194,398",
Illinois,201811,COVID newly-eligible,0,
Illinois,201811,Unknown,0,
Illinois,201812,Children,"931,936",
Illinois,201812,Adult expansion group,"1,533,120",
Illinois,201812,Adult,"103,180",
Illinois,201812,Aged,"240,019",
Illinois,201812,Persons with disabilities,"192,803",
Illinois,201812,COVID newly-eligible,0,
Illinois,201812,Unknown,0,
Illinois,201901,Children,"925,788",
Illinois,201901,Adult expansion group,"1,526,348",
Illinois,201901,Adult,"102,789",
Illinois,201901,Aged,"241,969",
Illinois,201901,Persons with disabilities,"192,830",
Illinois,201901,COVID newly-eligible,0,
Illinois,201901,Unknown,DS,
Illinois,201902,Children,"919,666",
Illinois,201902,Adult expansion group,"1,510,638",
Illinois,201902,Adult,"100,954",
Illinois,201902,Aged,"241,916",
Illinois,201902,Persons with disabilities,"192,159",
Illinois,201902,COVID newly-eligible,0,
Illinois,201902,Unknown,0,
Illinois,201903,Children,"919,467",
Illinois,201903,Adult expansion group,"1,502,431",
Illinois,201903,Adult,"95,887",
Illinois,201903,Aged,"242,760",
Illinois,201903,Persons with disabilities,"191,819",
Illinois,201903,COVID newly-eligible,0,
Illinois,201903,Unknown,0,
Illinois,201904,Children,"921,616",
Illinois,201904,Adult expansion group,"1,505,651",
Illinois,201904,Adult,"95,011",
Illinois,201904,Aged,"243,692",
Illinois,201904,Persons with disabilities,"191,636",
Illinois,201904,COVID newly-eligible,0,
Illinois,201904,Unknown,0,
Illinois,201905,Children,"918,981",
Illinois,201905,Adult expansion group,"1,501,188",
